account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,avg_mrr,total_estimated_revenue,max_tenure_days,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,had_upgrade,had_downgrade,subscription_churn_flag,ticket_count,avg_resolution_time_hours,avg_first_response_minutes,avg_satisfaction_score,escalation_rate,high_priority_ticket_count,total_usage_events,total_usage_count,total_usage_duration_secs,active_days,feature_diversity,total_errors,beta_feature_usage_rate,last_usage_date,days_since_last_activity,churn_event_flag,churn_event_count,latest_churn_date,churn_reason,total_refund_amount,had_reactivation,final_churn_flag,tickets_per_month,revenue_per_day,error_rate,engagement_score,engagement_segment
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,17,1645.0588235294117,19736.733333333334,28,Pro,annual,True,True,True,True,5.0,42.2,112.0,3.5,0.0,3.0,70,661,198538,69,32,38,0.12857142857142856,2024-12-17,14,1.0,1.0,2024-12-29,features,0.0,False,1,5.357142857142857,704.8833333333333,0.057488653555219364,0.835,High Engagement
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,10,3074.4,161939.5,441,Enterprise,annual,False,True,False,True,2.0,59.0,152.0,3.0,0.0,1.0,51,475,145213,50,31,44,0.11764705882352941,2024-12-27,4,1.0,1.0,2024-11-23,support,0.0,False,1,0.1360544217687075,367.20975056689343,0.09263157894736843,0.559,Medium Engagement
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,6,3154.3333333333335,3763.7000000000003,9,Enterprise,annual,True,False,False,True,4.0,44.0,57.25,4.0,0.25,1.0,35,321,95888,35,25,26,0.05714285714285714,2024-12-09,22,1.0,3.0,2024-12-31,competitor,444.1,False,1,13.333333333333334,418.1888888888889,0.08099688473520249,0.21766666666666667,Low Engagement
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,12,1394.25,89150.59999999999,231,Pro,monthly,True,False,True,True,4.0,42.0,86.25,4.0,0.0,2.0,62,632,203509,61,29,23,0.06451612903225806,2024-12-31,0,1.0,1.0,2024-05-19,unknown,0.0,False,1,0.5194805194805194,385.9333333333333,0.03639240506329114,0.7046666666666667,High Engagement
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,5,2874.6,142241.40000000002,504,Enterprise,annual,True,True,False,False,2.0,32.5,84.5,3.0,0.0,2.0,25,244,70412,24,23,22,0.24,2024-11-14,47,0.0,0.0,,not_churned,0.0,,0,0.11904761904761904,282.225,0.09016393442622951,0.11566666666666665,Low Engagement
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,13,2343.923076923077,77235.13333333333,232,Basic,annual,True,False,False,True,5.0,38.6,68.2,3.75,0.0,2.0,64,623,195927,61,34,38,0.109375,2024-12-08,23,1.0,1.0,2024-04-05,budget,44.23,False,1,0.646551724137931,332.91005747126434,0.060995184590690206,0.8160000000000002,High Engagement
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,6,2180.1666666666665,55560.2,510,Enterprise,monthly,True,True,True,True,6.0,38.0,74.5,4.25,0.0,4.0,22,178,49983,21,14,10,0.0,2024-12-02,29,0.0,0.0,,not_churned,0.0,,1,0.35294117647058826,108.94156862745098,0.056179775280898875,0.034,Low Engagement
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,10,2968.7,112043.96666666667,236,Pro,annual,True,True,True,True,4.0,16.25,105.0,4.333333333333333,0.0,2.0,50,498,150984,49,31,22,0.14,2024-11-25,36,1.0,1.0,2024-06-17,support,64.54,False,1,0.5084745762711864,474.76257062146897,0.04417670682730924,0.5693333333333334,Medium Engagement
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,11,1969.6363636363637,55837.86666666666,155,Basic,monthly,True,True,True,False,7.0,38.285714285714285,61.57142857142857,4.0,0.14285714285714285,4.0,65,635,173619,59,34,43,0.18461538461538463,2024-12-14,17,1.0,1.0,2024-11-25,competitor,0.0,False,1,1.3548387096774193,360.24430107526877,0.06771653543307087,0.8119999999999999,High Engagement
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,10,1995.8,40390.1,115,Basic,monthly,False,False,False,True,2.0,31.5,109.5,3.0,0.0,1.0,70,698,215804,67,32,36,0.15714285714285714,2024-12-27,4,0.0,0.0,,not_churned,0.0,,1,0.5217391304347826,351.2182608695652,0.05157593123209169,0.8450000000000001,High Engagement
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,5,235.6,1601.0666666666666,71,Basic,monthly,False,False,False,True,7.0,40.285714285714285,84.85714285714286,4.2,0.14285714285714285,4.0,28,297,88205,28,19,13,0.10714285714285714,2024-10-23,69,1.0,1.0,2024-12-13,unknown,74.68,False,1,2.9577464788732395,22.55023474178404,0.04377104377104377,0.11433333333333333,Low Engagement
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,16,2787.5625,127878.26666666666,242,Enterprise,monthly,True,True,True,True,1.0,46.0,70.0,4.0,0.0,1.0,85,833,219747,83,36,52,0.11764705882352941,2024-12-31,0,0.0,0.0,,not_churned,0.0,,1,0.12396694214876033,528.4225895316804,0.062424969987995196,0.9693333333333333,High Engagement
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,8,1504.0,17361.9,60,Basic,monthly,True,False,False,True,7.0,40.57142857142857,112.0,3.75,0.0,4.0,36,394,135160,36,24,14,0.08333333333333333,2024-12-21,10,0.0,0.0,,not_churned,0.0,,1,3.5,289.365,0.03553299492385787,0.25066666666666665,Low Engagement
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,6,387.6666666666667,1324.0,50,Basic,annual,True,False,False,True,5.0,27.2,74.6,5.0,0.0,3.0,30,298,93933,30,23,19,0.03333333333333333,2024-12-30,1,1.0,1.0,2024-11-09,competitor,0.0,True,1,3.0,26.48,0.06375838926174497,0.15633333333333335,Low Engagement
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,7,1618.857142857143,88227.43333333333,382,Pro,monthly,True,False,False,True,6.0,36.666666666666664,124.66666666666667,4.0,0.0,2.0,36,373,131074,35,22,17,0.05555555555555555,2024-10-13,79,1.0,1.0,2024-04-25,features,0.0,False,1,0.47120418848167545,230.96186736474695,0.045576407506702415,0.208,Low Engagement
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,16,2133.75,71049.66666666667,131,Pro,monthly,True,False,True,True,5.0,32.6,66.6,4.0,0.0,3.0,78,788,217064,70,33,47,0.10256410256410256,2024-12-31,0,1.0,2.0,2024-10-18,support,135.11,False,1,1.1450381679389314,542.3638676844785,0.05964467005076142,0.9029999999999999,High Engagement
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,7,2257.4285714285716,51076.46666666667,283,Enterprise,monthly,True,False,False,False,7.0,43.142857142857146,67.71428571428571,3.5,0.0,3.0,34,340,129917,34,19,23,0.11764705882352941,2024-12-01,30,1.0,2.0,2024-09-23,competitor,0.0,True,1,0.7420494699646643,180.48221436984687,0.06764705882352941,0.16133333333333333,Low Engagement
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,6,678.3333333333334,5897.8,215,Pro,annual,True,True,False,False,1.0,32.0,50.0,3.0,0.0,1.0,36,364,122051,35,19,22,0.08333333333333333,2024-12-28,3,0.0,0.0,,not_churned,0.0,,0,0.13953488372093023,27.431627906976747,0.06043956043956044,0.17933333333333334,Low Engagement
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,3,841.0,16682.733333333334,289,Basic,monthly,True,False,False,False,2.0,35.5,74.0,4.0,0.5,1.0,12,119,46012,12,12,10,0.0,2024-11-03,58,0.0,0.0,,not_churned,0.0,,0,0.20761245674740486,57.72572087658593,0.08403361344537816,0.004666666666666667,Low Engagement
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,9,1572.4444444444443,90841.36666666667,372,Enterprise,monthly,False,True,False,True,5.0,33.0,45.2,4.0,0.0,5.0,37,352,105146,34,19,19,0.08108108108108109,2024-12-01,30,1.0,1.0,2024-07-19,support,0.0,False,1,0.4032258064516129,244.19722222222222,0.05397727272727273,0.16766666666666666,Low Engagement
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,7,2722.8571428571427,54450.433333333334,203,Basic,monthly,False,False,False,True,3.0,33.666666666666664,72.0,4.0,0.0,2.0,32,312,84693,32,19,6,0.0625,2024-12-20,11,0.0,0.0,,not_churned,0.0,,1,0.4433497536945813,268.22873563218394,0.019230769230769232,0.139,Low Engagement
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,10,2908.5,156486.1666666667,430,Enterprise,monthly,True,True,False,True,5.0,38.8,121.4,4.333333333333333,0.0,4.0,59,598,189037,57,32,29,0.0847457627118644,2024-12-29,2,0.0,0.0,,not_churned,0.0,,1,0.3488372093023256,363.9213178294574,0.048494983277591976,0.7226666666666666,High Engagement
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,14,1900.5714285714287,154233.16666666666,416,Enterprise,monthly,True,False,True,False,5.0,31.0,87.4,4.5,0.0,2.0,83,811,240012,76,35,48,0.060240963855421686,2024-12-22,9,1.0,2.0,2024-02-26,features,0.0,True,1,0.3605769230769231,370.75280448717945,0.059186189889025895,0.949,High Engagement
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,6,1462.5,24706.966666666664,145,Enterprise,annual,True,False,True,False,0.0,0.0,0.0,,0.0,0.0,28,317,102647,28,22,13,0.17857142857142858,2024-11-27,34,0.0,0.0,,not_churned,0.0,,0,0.0,170.39287356321836,0.04100946372239748,0.14633333333333334,Low Engagement
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,5,2076.2,46205.13333333334,184,Pro,annual,True,False,True,False,6.0,23.5,92.33333333333333,4.5,0.0,5.0,17,164,45337,17,15,7,0.11764705882352941,2024-11-16,45,1.0,1.0,2024-08-15,pricing,0.0,False,1,0.9782608695652173,251.1148550724638,0.042682926829268296,0.021333333333333333,Low Engagement
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,10,2156.7,336018.23333333334,584,Basic,monthly,True,True,False,True,3.0,4.666666666666667,122.33333333333333,4.0,0.0,1.0,53,551,160470,48,29,24,0.05660377358490566,2024-12-24,7,0.0,0.0,,not_churned,0.0,,1,0.1541095890410959,575.3736872146119,0.043557168784029036,0.5523333333333333,Medium Engagement
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,14,3480.4285714285716,328171.13333333336,417,Pro,annual,True,True,True,True,2.0,31.0,75.0,4.0,0.0,1.0,62,617,182046,62,31,32,0.0967741935483871,2024-12-20,11,1.0,3.0,2024-12-03,unknown,0.0,False,1,0.14388489208633093,786.9811350919265,0.05186385737439222,0.7446666666666667,High Engagement
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,10,2237.9,283858.60000000003,420,Basic,annual,True,False,True,True,4.0,46.25,89.75,3.6666666666666665,0.0,2.0,50,506,169088,50,31,29,0.16,2024-12-30,1,1.0,2.0,2024-10-31,features,0.0,False,1,0.2857142857142857,675.8538095238096,0.05731225296442688,0.5806666666666667,Medium Engagement
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,8,2109.375,21877.866666666665,54,Basic,monthly,False,False,False,True,4.0,30.25,53.5,4.666666666666667,0.0,3.0,29,284,85381,29,20,18,0.06896551724137931,2024-10-12,80,0.0,0.0,,not_churned,0.0,,1,2.2222222222222223,405.1456790123456,0.06338028169014084,0.12066666666666666,Low Engagement
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,13,2612.769230769231,406065.60000000003,546,Pro,monthly,True,True,True,True,5.0,42.0,104.0,4.25,0.0,2.0,59,587,164208,58,28,37,0.01694915254237288,2024-12-28,3,0.0,0.0,,not_churned,0.0,,1,0.27472527472527475,743.7098901098901,0.06303236797274275,0.623,Medium Engagement
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,15,2391.2,109228.33333333333,202,Pro,monthly,False,True,False,True,2.0,47.5,79.0,4.0,0.0,1.0,72,738,216777,67,34,39,0.1111111111111111,2024-12-25,6,1.0,2.0,2024-07-24,budget,60.25,True,1,0.297029702970297,540.7343234323432,0.052845528455284556,0.9010000000000001,High Engagement
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,11,6456.363636363636,150278.76666666666,92,Basic,annual,True,False,True,True,8.0,30.375,93.0,4.0,0.0,6.0,43,432,138064,43,30,21,0.16279069767441862,2024-12-30,1,1.0,2.0,2024-12-17,features,0.0,False,1,2.608695652173913,1633.4648550724637,0.04861111111111111,0.44799999999999995,Medium Engagement
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,13,2054.076923076923,263962.7,561,Enterprise,monthly,True,True,False,False,3.0,29.333333333333332,90.0,4.666666666666667,0.0,1.0,63,601,188401,62,31,34,0.06349206349206349,2024-12-30,1,1.0,1.0,2024-08-16,pricing,0.0,False,1,0.16042780748663102,470.52174688057045,0.056572379367720464,0.7343333333333334,High Engagement
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,8,1922.625,94292.26666666666,300,Pro,annual,True,False,True,True,1.0,61.0,139.0,5.0,0.0,1.0,44,444,133732,43,26,24,0.045454545454545456,2024-12-30,1,0.0,0.0,,not_churned,0.0,,1,0.1,314.30755555555555,0.05405405405405406,0.36000000000000004,Medium Engagement
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,11,2070.0,198142.43333333332,436,Pro,annual,True,True,False,True,5.0,44.2,48.8,4.333333333333333,0.0,5.0,48,461,142536,48,28,11,0.041666666666666664,2024-11-18,43,1.0,1.0,2024-01-14,pricing,143.8,False,1,0.3440366972477064,454.455122324159,0.02386117136659436,0.4623333333333333,Medium Engagement
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,8,1934.75,70330.6,186,Basic,annual,True,True,False,False,5.0,35.8,91.8,5.0,0.0,2.0,32,312,90314,31,23,18,0.0625,2024-12-15,16,1.0,2.0,2024-10-02,competitor,0.0,False,1,0.8064516129032258,378.1215053763441,0.057692307692307696,0.16733333333333333,Low Engagement
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,7,10140.0,175357.0,143,Enterprise,annual,True,True,False,False,3.0,36.333333333333336,60.0,5.0,0.3333333333333333,2.0,38,363,108540,36,24,22,0.07894736842105263,2024-12-09,22,1.0,3.0,2024-09-21,support,159.96,False,1,0.6293706293706294,1226.2727272727273,0.06060606060606061,0.2313333333333333,Low Engagement
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,10,1782.3,158240.2,432,Enterprise,monthly,True,True,False,True,4.0,42.25,130.25,4.0,0.0,2.0,56,556,178453,53,30,37,0.07142857142857142,2024-12-13,18,0.0,0.0,,not_churned,0.0,,1,0.2777777777777778,366.29675925925926,0.06654676258992806,0.6109999999999999,Medium Engagement
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,7,2228.5714285714284,46709.433333333334,193,Basic,annual,True,True,True,True,2.0,14.5,123.0,3.5,0.0,2.0,28,268,66983,28,20,18,0.03571428571428571,2024-11-21,40,1.0,1.0,2024-09-12,budget,0.0,False,1,0.31088082901554404,242.01778929188256,0.06716417910447761,0.11099999999999999,Low Engagement
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,5,2050.4,30546.26666666667,126,Pro,annual,True,True,False,False,2.0,28.5,42.0,4.0,0.0,2.0,18,183,69505,18,16,10,0.1111111111111111,2024-12-25,6,1.0,1.0,2024-12-25,pricing,0.0,False,1,0.47619047619047616,242.43068783068784,0.0546448087431694,0.03333333333333333,Low Engagement
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,15,2469.4666666666667,408202.1333333333,624,Pro,monthly,True,False,True,True,1.0,35.0,115.0,3.0,0.0,1.0,80,840,243616,80,34,47,0.1125,2024-12-12,19,1.0,1.0,2024-10-01,unknown,0.0,False,1,0.04807692307692307,654.1700854700854,0.055952380952380955,0.9466666666666667,High Engagement
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,12,3438.9166666666665,49035.76666666667,151,Pro,annual,True,True,True,True,3.0,33.666666666666664,76.33333333333333,3.5,0.0,0.0,63,634,176002,59,30,29,0.07936507936507936,2024-11-27,34,1.0,2.0,2024-12-13,pricing,186.32999999999998,True,1,0.5960264900662252,324.74017660044154,0.04574132492113565,0.7156666666666666,High Engagement
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,15,1536.6,205657.53333333333,694,Enterprise,annual,True,True,True,True,5.0,40.6,97.8,4.0,0.0,3.0,68,690,203395,64,32,40,0.10294117647058823,2024-12-31,0,1.0,2.0,2024-08-13,support,0.0,False,1,0.21613832853025938,296.33650336215175,0.057971014492753624,0.8256666666666667,High Engagement
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,16,1664.125,124489.7,482,Basic,annual,True,False,True,True,3.0,24.666666666666668,89.66666666666667,5.0,0.0,2.0,83,808,254330,77,36,46,0.12048192771084337,2024-12-27,4,1.0,1.0,2024-06-25,budget,0.0,False,1,0.18672199170124482,258.2773858921162,0.05693069306930693,0.9563333333333333,High Engagement
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,11,7144.363636363636,23433.333333333332,12,Basic,monthly,True,True,False,True,5.0,45.2,101.6,3.8,0.0,2.0,48,486,168310,46,30,20,0.08333333333333333,2024-12-12,19,1.0,1.0,2024-12-30,support,25.41,False,1,12.5,1952.7777777777776,0.0411522633744856,0.512,Medium Engagement
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,12,2376.5,116294.43333333333,228,Pro,annual,True,True,True,False,3.0,30.333333333333332,96.33333333333333,3.0,0.0,2.0,70,709,194123,67,36,33,0.17142857142857143,2024-12-27,4,1.0,2.0,2024-11-01,pricing,0.0,False,1,0.39473684210526316,510.06330409356724,0.0465444287729196,0.9113333333333333,High Engagement
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,13,2014.076923076923,19954.93333333333,69,Enterprise,monthly,True,True,False,False,3.0,58.0,48.0,4.0,0.0,3.0,64,644,204483,63,33,48,0.171875,2024-12-21,10,1.0,1.0,2024-11-18,support,0.0,False,1,1.3043478260869565,289.2019323671497,0.07453416149068323,0.826,High Engagement
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,12,1795.0833333333333,106363.46666666666,333,Basic,annual,True,True,True,True,1.0,67.0,30.0,4.0,0.0,1.0,70,721,203848,66,35,46,0.11428571428571428,2024-12-28,3,1.0,3.0,2024-11-24,competitor,25.92,False,1,0.0900900900900901,319.4098098098098,0.0638002773925104,0.9013333333333332,High Engagement
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,8,6520.0,30506.666666666668,61,Enterprise,annual,False,False,False,True,1.0,64.0,141.0,3.0,0.0,0.0,38,369,96816,36,22,14,0.05263157894736842,2024-10-05,87,1.0,1.0,2024-12-17,budget,0.0,False,1,0.49180327868852464,500.10928961748635,0.037940379403794036,0.21233333333333335,Low Engagement
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,11,1131.3636363636363,45204.5,184,Basic,annual,True,False,False,True,3.0,31.666666666666668,95.33333333333333,4.5,0.3333333333333333,1.0,64,636,197685,62,31,34,0.171875,2024-12-14,17,0.0,0.0,,not_churned,0.0,,1,0.48913043478260865,245.6766304347826,0.05345911949685535,0.7596666666666668,High Engagement
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,7,1010.2857142857143,29163.633333333335,660,Enterprise,annual,True,False,False,True,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,0.16666666666666666,2.0,30,307,90576,30,21,12,0.1,2024-11-29,32,1.0,1.0,2023-07-21,features,0.0,False,1,0.2727272727272727,44.18732323232324,0.03908794788273615,0.14233333333333334,Low Engagement
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,8,555.875,16707.666666666668,167,Basic,monthly,True,False,False,False,4.0,39.5,65.5,3.5,0.0,4.0,39,402,130242,39,26,30,0.1282051282051282,2024-12-24,7,1.0,1.0,2024-08-10,budget,0.0,False,1,0.718562874251497,100.04590818363275,0.07462686567164178,0.307,Low Engagement
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,10,1213.7,101122.73333333334,354,Enterprise,monthly,False,True,False,False,6.0,43.166666666666664,114.5,5.0,0.0,3.0,53,476,145972,50,31,25,0.11320754716981132,2024-12-31,0,0.0,0.0,,not_churned,0.0,,0,0.5084745762711864,285.65743879472694,0.052521008403361345,0.5603333333333333,Medium Engagement
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,9,1845.888888888889,10138.433333333332,53,Enterprise,monthly,True,False,True,True,2.0,49.5,110.0,4.0,0.0,1.0,46,458,121379,43,24,24,0.06521739130434782,2024-12-09,22,1.0,1.0,2024-12-26,pricing,86.02,False,1,1.1320754716981132,191.29119496855344,0.05240174672489083,0.3413333333333333,Medium Engagement
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,12,1615.1666666666667,108920.06666666667,506,Pro,monthly,False,True,False,False,5.0,37.4,97.2,3.75,0.0,2.0,55,571,180056,55,32,35,0.07272727272727272,2024-12-12,19,1.0,1.0,2024-07-18,unknown,0.0,False,1,0.2964426877470356,215.2570487483531,0.06129597197898424,0.6920000000000001,High Engagement
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,16,1144.6875,49325.6,118,Basic,annual,True,True,False,True,4.0,57.5,106.0,3.6666666666666665,0.0,3.0,87,864,270008,81,31,42,0.08045977011494253,2024-12-30,1,1.0,2.0,2024-12-09,budget,0.0,False,1,1.0169491525423728,418.01355932203387,0.04861111111111111,0.878,High Engagement
